,grey_obj1a.jpg,grey_obj1b.jpg,grey_obj1c.jpg,grey_obj1d.jpg,grey_obj1e.jpg,grey_obj1f.jpg,grey_obj1g.jpg,grey_obj1h.jpg,grey_obj1i.jpg,grey_obj1j.jpg,grey_obj1k.jpg,grey_obj1l.jpg,grey_obj2a.jpg,grey_obj2b.jpg,grey_obj2c.jpg,grey_obj2d.jpg,grey_obj2e.jpg,grey_obj2f.jpg,grey_obj2g.jpg,grey_obj2h.jpg,grey_obj2i.jpg,grey_obj2j.jpg,grey_obj2k.jpg,grey_obj2l.jpg,grey_obj3a.jpg,grey_obj3b.jpg,grey_obj3c.jpg,grey_obj3d.jpg,grey_obj3e.jpg,grey_obj3f.jpg,grey_obj3g.jpg,grey_obj3h.jpg,grey_obj3i.jpg,grey_obj3j.jpg,grey_obj3k.jpg,grey_obj3l.jpg,grey_obj4a.jpg,grey_obj4b.jpg,grey_obj4c.jpg,grey_obj4d.jpg,grey_obj4e.jpg,grey_obj4f.jpg,grey_obj4g.jpg,grey_obj4h.jpg,grey_obj4i.jpg,grey_obj4j.jpg,grey_obj4k.jpg,grey_obj4l.jpg,grey_obj5a.jpg,grey_obj5b.jpg,grey_obj5c.jpg,grey_obj5d.jpg,grey_obj5e.jpg,grey_obj5f.jpg,grey_obj5g.jpg,grey_obj5h.jpg,grey_obj5i.jpg,grey_obj5j.jpg,grey_obj5k.jpg,grey_obj5l.jpg,grey_obj6a.jpg,grey_obj6b.jpg,grey_obj6c.jpg,grey_obj6d.jpg,grey_obj6e.jpg,grey_obj6f.jpg,grey_obj6g.jpg,grey_obj6h.jpg,grey_obj6i.jpg,grey_obj6j.jpg,grey_obj6k.jpg,grey_obj6l.jpg,grey_obj7a.jpg,grey_obj7b.jpg,grey_obj7c.jpg,grey_obj7d.jpg,grey_obj7e.jpg,grey_obj7f.jpg,grey_obj7g.jpg,grey_obj7h.jpg,grey_obj7i.jpg,grey_obj7j.jpg,grey_obj7k.jpg,grey_obj7l.jpg,grey_obj8a.jpg,grey_obj8b.jpg,grey_obj8c.jpg,grey_obj8d.jpg,grey_obj8e.jpg,grey_obj8f.jpg,grey_obj8g.jpg,grey_obj8h.jpg,grey_obj8i.jpg,grey_obj8j.jpg,grey_obj8k.jpg,grey_obj8l.jpg
grey_obj1k.jpg,0.34997278,0.43261302,0.27138162,0.42238733,0.16411242,0.2369186,0.27093887,0.35440382,0.3905282,0.36798635,1.0000005,0.4077915,0.12973388,0.19545674,0.19200197,0.20693354,0.14224064,0.23945236,0.2284924,0.23628584,0.1919172,0.20463616,0.22823137,0.26959616,0.24228106,0.21681324,0.24261294,0.20997745,0.1969028,0.12856914,0.24385762,0.15227087,0.20317133,0.1717949,0.22524716,0.1895266,0.26305234,0.19187,0.19803709,0.23992662,0.14811602,0.15920486,0.1953166,0.17732841,0.16393249,0.1550229,0.13059033,0.1543974,0.18686897,0.18353204,0.13742885,0.12592869,0.13955854,0.15286796,0.15454249,0.17163493,0.11457696,0.19328895,0.20570257,0.1400686,0.1444072,0.2273633,0.1827358,0.16712122,0.20078821,0.15228589,0.12141009,0.14966038,0.18664396,0.1576925,0.13266173,0.1850288,0.12770838,0.10982481,0.11636292,0.08469758,0.203958,0.13808323,0.099456355,0.09615698,0.08693209,0.11068988,0.15651004,0.1359228,0.23946473,0.23850566,0.14377044,0.17302878,0.21789065,0.21586007,0.20117036,0.17018402,0.24230365,0.24027422,0.2695559,0.20273565
grey_obj1l.jpg,0.31626245,0.34625998,0.21930212,0.3614702,0.14339356,0.272888,0.24423952,0.36497706,0.45950016,0.4183856,0.4077915,1.0,0.17169632,0.20777158,0.19341579,0.19844653,0.14828664,0.23428026,0.23901881,0.24370871,0.19869654,0.18619046,0.22719263,0.2430275,0.23374157,0.21229255,0.2656605,0.24936609,0.21451373,0.22391252,0.21567188,0.21836437,0.2748905,0.23344083,0.21479586,0.21595505,0.2606931,0.278187,0.31648064,0.30651605,0.18472081,0.21013291,0.26312575,0.27671358,0.23881012,0.22554366,0.21376096,0.23056976,0.22232383,0.18988603,0.15767662,0.16252032,0.18287724,0.21435861,0.18778968,0.2835788,0.14002013,0.20379514,0.22284873,0.18028511,0.19137898,0.24371684,0.24196179,0.2817453,0.26368457,0.18798286,0.13924785,0.19424489,0.23232906,0.23369093,0.20112579,0.20696668,0.14301603,0.124691196,0.1126938,0.10939262,0.19680804,0.15349333,0.11181569,0.0881062,0.097556114,0.14645642,0.15986003,0.13476875,0.2476822,0.31368673,0.25105283,0.23933767,0.2900125,0.27734596,0.25005764,0.3044186,0.28413078,0.24134092,0.37163645,0.1975349
grey_obj2a.jpg,0.089599,0.1518432,0.09959328,0.10309371,0.09570529,0.17098379,0.08436679,0.10455151,0.12943278,0.12816451,0.12973388,0.17169632,0.99999994,0.23769134,0.26479152,0.32130283,0.52863455,0.2675676,0.17378816,0.47458228,0.5633396,0.4867786,0.38324144,0.26245883,0.13886769,0.119832486,0.13285433,0.114021845,0.13046567,0.16868496,0.10256098,0.11771062,0.12615986,0.15895309,0.13986742,0.13115567,0.10318823,0.16177912,0.13623293,0.11036173,0.14131637,0.13050044,0.10459376,0.15880054,0.155233,0.113553196,0.25445434,0.108156376,0.11698991,0.14929196,0.12610914,0.08994745,0.12687695,0.10311135,0.09438481,0.13419737,0.15829305,0.107374616,0.17012735,0.10792233,0.1332744,0.25234795,0.16925636,0.15925992,0.23621885,0.1572132,0.13274343,0.14910792,0.09121955,0.13732664,0.11828111,0.13573925,0.11823811,0.114575304,0.104960606,0.08297105,0.101464905,0.090004906,0.108992875,0.11669818,0.087711915,0.10135314,0.1303562,0.10916405,0.29504168,0.2835362,0.30288082,0.43161815,0.34695625,0.33556563,0.41742167,0.45451766,0.20807676,0.35419202,0.21731277,0.30456987
grey_obj2b.jpg,0.11055867,0.15761206,0.09264755,0.15841119,0.09824402,0.21790293,0.1214242,0.12637179,0.21644741,0.14595532,0.19545674,0.20777158,0.23769134,1.0000001,0.66965383,0.4241461,0.32793915,0.43725574,0.2988288,0.36421126,0.36030832,0.30343947,0.24877247,0.34554604,0.19829375,0.20691952,0.16865803,0.18474108,0.18457499,0.19721356,0.15900768,0.16330957,0.17804465,0.23352484,0.16814595,0.23505501,0.13898581,0.20741275,0.16294841,0.16719319,0.12715062,0.14645658,0.16206436,0.2099976,0.14636284,0.1493696,0.3064442,0.14623992,0.24145159,0.25210977,0.1920953,0.17325273,0.19313087,0.17487107,0.17633578,0.1987485,0.1827946,0.24910751,0.21572131,0.16079406,0.17352249,0.22432709,0.17594837,0.20999792,0.3847841,0.18772931,0.13419122,0.16628516,0.19042948,0.16123451,0.14788595,0.17488754,0.10918429,0.10745795,0.117315955,0.07633791,0.15087515,0.1127894,0.08811285,0.08640497,0.082003824,0.105716705,0.119237535,0.103186734,0.18952811,0.1747467,0.17244758,0.17337923,0.19571237,0.20740454,0.2516381,0.19756167,0.12971692,0.2032114,0.20121695,0.2604703
grey_obj2c.jpg,0.12402863,0.14977702,0.09217309,0.1383066,0.092557006,0.20415616,0.09842141,0.12627256,0.17855583,0.15603627,0.19200197,0.19341579,0.26479152,0.66965383,0.99999976,0.5329275,0.3152888,0.42775914,0.324027,0.45164195,0.359234,0.37782103,0.3176763,0.4167485,0.19202058,0.17106156,0.15468793,0.18986285,0.16415787,0.21656421,0.17549998,0.15345739,0.18730876,0.20065297,0.15196908,0.25900814,0.12023823,0.23135865,0.20906867,0.16380966,0.13342883,0.13169329,0.16320556,0.1984238,0.16131437,0.14869851,0.35789526,0.16099487,0.24106511,0.2010229,0.15958606,0.1636886,0.18135639,0.15871798,0.16173416,0.15922202,0.21869944,0.21640445,0.17934148,0.14469445,0.17357619,0.19611657,0.18738931,0.25910044,0.39230224,0.23391886,0.11958771,0.20955214,0.18476923,0.20601048,0.1393708,0.15780175,0.11502026,0.090193294,0.1319229,0.065738276,0.16022377,0.12857804,0.07788453,0.09044621,0.077900246,0.12013183,0.11899613,0.10199037,0.2284088,0.20354067,0.16823529,0.18202041,0.20553312,0.26363444,0.29708257,0.21758075,0.13901816,0.22603312,0.19707033,0.31379217
grey_obj2d.jpg,0.15464416,0.17452917,0.117320925,0.15646832,0.10334499,0.20405833,0.11002721,0.14433375,0.17647587,0.1519036,0.20693354,0.19844653,0.32130283,0.4241461,0.5329275,0.99999976,0.3890694,0.42963836,0.4667957,0.3137314,0.4442764,0.4592977,0.44777974,0.590207,0.23881122,0.14513081,0.19769928,0.20186797,0.1744073,0.2113895,0.16077653,0.16391717,0.18267733,0.22354637,0.14163472,0.22893779,0.1348091,0.18972017,0.18611935,0.17328979,0.15797985,0.14292327,0.16364317,0.1609573,0.14223632,0.14126103,0.1773726,0.1504168,0.21074949,0.16777653,0.18646346,0.14883232,0.15621293,0.14628425,0.13414212,0.1654054,0.18572734,0.16314076,0.16979423,0.13982908,0.20064597,0.26012662,0.15974721,0.26443124,0.32384714,0.20699193,0.15170895,0.18985973,0.1962833,0.21665372,0.1644263,0.15714972,0.12691264,0.10955334,0.11886145,0.073483355,0.16399778,0.11983007,0.108177505,0.09263316,0.086600296,0.11437011,0.12716407,0.11162418,0.20317882,0.19755404,0.126677,0.17011966,0.20774713,0.24634753,0.20994598,0.18696882,0.1354672,0.22260256,0.19570474,0.27216375
grey_obj2e.jpg,0.1100746,0.13025068,0.09804375,0.10827797,0.119619116,0.19118705,0.1065486,0.12944287,0.14949438,0.11474699,0.14224064,0.14828664,0.52863455,0.32793915,0.3152888,0.3890694,1.0000001,0.30391437,0.20812815,0.35908052,0.60680884,0.4115319,0.42270276,0.32305062,0.14647116,0.14409375,0.15808392,0.14772218,0.17707172,0.17378174,0.13189024,0.17125967,0.15108965,0.22467712,0.17295712,0.1486841,0.11803699,0.13647716,0.13231497,0.12252916,0.13460119,0.14872508,0.12820446,0.16540322,0.14235221,0.12992477,0.18753944,0.1087781,0.17543307,0.18577738,0.18688737,0.12402414,0.1774937,0.122431785,0.1560826,0.15753949,0.17401437,0.14659992,0.19944662,0.13104647,0.15983471,0.31703737,0.20898034,0.14912769,0.29784513,0.21010736,0.19660088,0.16157822,0.11270562,0.1602455,0.16290924,0.16384614,0.13521625,0.11862524,0.107298866,0.109553985,0.13819297,0.10841464,0.14326577,0.104985476,0.101300016,0.11103701,0.15052997,0.11005489,0.18233459,0.18613951,0.14203034,0.200077,0.17690171,0.2201309,0.22869569,0.22678596,0.1307335,0.17948458,0.14922412,0.2286115
grey_obj2f.jpg,0.13561639,0.18773246,0.11557297,0.17756763,0.12165603,0.18969505,0.13406502,0.1610837,0.22433338,0.1874813,0.23945236,0.23428026,0.2675676,0.43725574,0.42775914,0.42963836,0.30391437,1.0000001,0.29092833,0.3487389,0.377835,0.27414536,0.282876,0.55945253,0.18740453,0.21142077,0.19494088,0.18078503,0.20573154,0.22523883,0.18564378,0.1970248,0.20954964,0.23482884,0.18074934,0.18935719,0.13745435,0.20323405,0.18335317,0.16503526,0.13077477,0.15111428,0.18161593,0.16005664,0.1881641,0.16410957,0.15309183,0.16656037,0.18701579,0.23373951,0.1847002,0.14412159,0.19148427,0.16098298,0.15818253,0.18006109,0.16237949,0.2277109,0.23785381,0.1435066,0.22655168,0.28656626,0.23089957,0.2232463,0.3721638,0.2312712,0.17050223,0.20440584,0.19591123,0.22445716,0.1757643,0.20506795,0.13781096,0.1261531,0.129354,0.096732594,0.15244678,0.13349381,0.10010993,0.114489436,0.11325835,0.12924737,0.15703262,0.13201608,0.21422653,0.16808449,0.14963186,0.18284091,0.21607779,0.22071418,0.20528628,0.19093977,0.14152133,0.23035583,0.20267218,0.27568573
grey_obj2g.jpg,0.14279835,0.14261119,0.12831917,0.16896152,0.105929926,0.24711637,0.12382674,0.14366746,0.21921042,0.17153637,0.2284924,0.23901881,0.17378816,0.2988288,0.324027,0.4667957,0.20812815,0.29092833,1.0000002,0.29621872,0.25538966,0.28614977,0.3328664,0.4813875,0.2967973,0.15084386,0.26097998,0.20001899,0.20611842,0.20759529,0.19600002,0.22665973,0.18900745,0.2038536,0.17835805,0.19780502,0.22176409,0.27646434,0.3030228,0.25604033,0.20620938,0.20595981,0.21160619,0.17475554,0.21137747,0.25246483,0.18603462,0.25537127,0.24097246,0.20660508,0.23758419,0.17636019,0.1866156,0.17360996,0.16885403,0.21340984,0.20883721,0.22890776,0.19288799,0.17511825,0.18850756,0.19565965,0.15565544,0.24467273,0.26878557,0.16212235,0.12969933,0.1983961,0.2373707,0.20159608,0.1883865,0.1585062,0.11721676,0.1309877,0.1131565,0.0860816,0.15957703,0.12345919,0.101099975,0.09206435,0.109563544,0.11583977,0.12650692,0.12401143,0.23230031,0.22540554,0.16637407,0.20046462,0.25661612,0.26454407,0.2251719,0.22465876,0.16141345,0.27495304,0.23960267,0.23478653
grey_obj2h.jpg,0.12395252,0.16601264,0.09827605,0.1659682,0.11165013,0.25881106,0.13513814,0.14841971,0.22534399,0.21463253,0.23628584,0.24370871,0.47458228,0.36421126,0.45164195,0.3137314,0.35908052,0.3487389,0.29621872,1.0000001,0.47701797,0.49781525,0.3798698,0.35035813,0.25059202,0.18259148,0.22646315,0.2256075,0.21064153,0.17310809,0.21157984,0.18267472,0.19616798,0.18256378,0.19910933,0.22140256,0.1931428,0.3438889,0.24529704,0.2630833,0.24824648,0.19789675,0.22282091,0.21103224,0.25819418,0.27632362,0.3448068,0.2168326,0.21143001,0.24256575,0.20425066,0.17139041,0.1951632,0.19182059,0.1659309,0.20130083,0.23427509,0.24417514,0.25752544,0.17610505,0.16815901,0.26853862,0.1853366,0.24143383,0.3001822,0.20606956,0.12975839,0.21915129,0.20843078,0.19404352,0.1454026,0.1905033,0.15200102,0.122118466,0.13398562,0.0819321,0.1698592,0.13516511,0.10782709,0.12199835,0.107543446,0.13602191,0.14765827,0.13555038,0.3174303,0.32496196,0.3174388,0.37930882,0.38020197,0.38491017,0.46743718,0.39915186,0.25588304,0.43461767,0.3021696,0.36811852
grey_obj2i.jpg,0.13643073,0.17591229,0.10791612,0.148858,0.117771596,0.2148746,0.13255821,0.13453785,0.21120523,0.16436875,0.1919172,0.19869654,0.5633396,0.36030832,0.359234,0.4442764,0.60680884,0.377835,0.25538966,0.47701797,1.0,0.509011,0.50907224,0.42376587,0.18080334,0.16756968,0.1742682,0.16299139,0.19101411,0.20948122,0.15238222,0.17690045,0.17871037,0.22422875,0.1757399,0.1663367,0.121693864,0.18587528,0.16925871,0.15357502,0.13895947,0.13272728,0.13938993,0.14508627,0.15499248,0.16917722,0.16467325,0.12801346,0.13648595,0.20027204,0.16262263,0.10848707,0.15007578,0.12004175,0.11883887,0.14650457,0.20542173,0.15166232,0.17862703,0.12853494,0.17967549,0.30117342,0.19072269,0.19889334,0.3413467,0.21303701,0.18464741,0.19817534,0.13910145,0.2087377,0.15606423,0.17593482,0.13262066,0.12526272,0.107790865,0.09022286,0.14669277,0.10960172,0.13249366,0.10837095,0.09823849,0.113174625,0.14489426,0.12660752,0.20170762,0.23059258,0.16085817,0.2033939,0.2156109,0.25707084,0.25158024,0.21575011,0.14306551,0.21368709,0.20497411,0.24920596
grey_obj2j.jpg,0.13025537,0.17441416,0.10324908,0.12428792,0.11069489,0.2124922,0.11749189,0.13055949,0.16462992,0.1659022,0.20463616,0.18619046,0.4867786,0.30343947,0.37782103,0.4592977,0.4115319,0.27414536,0.28614977,0.49781525,0.509011,1.0000004,0.43441486,0.3155333,0.21089162,0.12469459,0.18137537,0.1687514,0.1537322,0.16179863,0.15734988,0.13514562,0.16166067,0.15948695,0.13865459,0.17137624,0.13167323,0.21013746,0.16335033,0.17334524,0.15071787,0.1486768,0.12673806,0.14357325,0.15882476,0.16273701,0.22970676,0.13457343,0.14687131,0.17239656,0.14231679,0.12122559,0.13073117,0.11380799,0.11881144,0.15284504,0.1776568,0.13253745,0.1698547,0.12522808,0.13597265,0.2578187,0.16444573,0.21873574,0.27988526,0.18251413,0.12737952,0.17703907,0.16496965,0.19603433,0.13873023,0.18823405,0.14585719,0.115554094,0.10866628,0.071987346,0.12143911,0.10049365,0.098764405,0.11559376,0.08434499,0.09929582,0.12721616,0.110937044,0.28704768,0.2551312,0.20684572,0.25594136,0.32045326,0.333499,0.35036162,0.30015042,0.15560025,0.31058043,0.22229129,0.37319297
grey_obj2k.jpg,0.17413923,0.178162,0.11819825,0.16236493,0.11996223,0.30879012,0.1512164,0.1608696,0.20493947,0.22455382,0.22823137,0.22719263,0.38324144,0.24877247,0.3176763,0.44777974,0.42270276,0.282876,0.3328664,0.3798698,0.50907224,0.43441486,1.0000001,0.43520737,0.26773462,0.15905645,0.2312671,0.16794588,0.17594153,0.20353949,0.21323015,0.17273504,0.2358657,0.20757855,0.21943894,0.19137914,0.1514331,0.23854655,0.1828275,0.19145587,0.12714307,0.12609364,0.116210036,0.15749295,0.2090405,0.19892403,0.17327039,0.123560995,0.17008506,0.19504161,0.16054624,0.10894032,0.10270687,0.110959694,0.10020687,0.13862327,0.1519012,0.15162392,0.15249383,0.10167101,0.16087475,0.26784265,0.19285625,0.1746786,0.2690207,0.20960657,0.1534151,0.18308973,0.14434355,0.19339637,0.15237707,0.15015611,0.13453333,0.11995638,0.14567064,0.124114566,0.15323225,0.12052017,0.09972283,0.10840341,0.118138,0.12957944,0.14069346,0.13569725,0.26539573,0.33085066,0.17316534,0.22711113,0.24677837,0.30753672,0.24939442,0.21601577,0.18494904,0.24240069,0.27435616,0.29531035
grey_obj2l.jpg,0.18587783,0.18925275,0.14043318,0.18426883,0.119446166,0.261256,0.15509596,0.19459873,0.21251087,0.21860133,0.26959616,0.2430275,0.26245883,0.34554604,0.4167485,0.590207,0.32305062,0.55945253,0.4813875,0.35035813,0.42376587,0.3155333,0.43520737,0.9999999,0.25544626,0.16573445,0.2027535,0.1989425,0.2047607,0.21229969,0.18105741,0.20354232,0.2050547,0.23844044,0.1863181,0.20823441,0.15543276,0.23213543,0.20554711,0.18654871,0.15623829,0.16879262,0.16595308,0.17514196,0.21849728,0.18041413,0.14846313,0.17606696,0.20133299,0.20772165,0.18359025,0.1322517,0.16959691,0.1498372,0.15143706,0.18594082,0.1794624,0.20377941,0.20419466,0.13836169,0.2432419,0.28667852,0.21360716,0.23222971,0.3351878,0.22123182,0.16318396,0.1991456,0.2101865,0.22790724,0.20240584,0.1891928,0.13359214,0.14057027,0.1367887,0.11320554,0.18946905,0.14298151,0.120522216,0.09806441,0.12274743,0.13327534,0.14924866,0.13756968,0.22117166,0.18479542,0.13409299,0.1744026,0.21310976,0.23019144,0.19959904,0.18609522,0.1628871,0.21310692,0.20085183,0.24284647
grey_obj3a.jpg,0.14752458,0.20185186,0.13289246,0.1834733,0.1052902,0.22282875,0.18029046,0.16078587,0.24216658,0.18005328,0.24228106,0.23374157,0.13886769,0.19829375,0.19202058,0.23881122,0.14647116,0.18740453,0.2967973,0.25059202,0.18080334,0.21089162,0.26773462,0.25544626,0.99999976,0.2309928,0.5063753,0.37208068,0.2814148,0.2417558,0.22338367,0.22240408,0.33481997,0.3155461,0.22000475,0.4622142,0.19485277,0.27398863,0.17719525,0.30081135,0.19489285,0.17379962,0.18289854,0.22906984,0.18236287,0.21294077,0.16381454,0.1495441,0.24258846,0.17100368,0.15418905,0.14175856,0.14036095,0.16656174,0.12311667,0.11994919,0.16023283,0.22484332,0.17650953,0.15822724,0.16628544,0.16295306,0.17275883,0.19488658,0.24763791,0.15893008,0.137601,0.19072242,0.21071465,0.17211299,0.16461985,0.16492368,0.23312095,0.12522064,0.1396301,0.090539485,0.30298376,0.1707004,0.14274266,0.097393155,0.09613,0.16878067,0.20668015,0.144887,0.15984386,0.19655499,0.14724639,0.16576399,0.16766168,0.19029258,0.17331573,0.15126091,0.1301291,0.17541939,0.19383189,0.19393474
grey_obj3b.jpg,0.21733168,0.18343642,0.16205142,0.16770193,0.14521049,0.14690578,0.1843047,0.14802094,0.23277488,0.23283368,0.21681324,0.21229255,0.119832486,0.20691952,0.17106156,0.14513081,0.14409375,0.21142077,0.15084386,0.18259148,0.16756968,0.12469459,0.15905645,0.16573445,0.2309928,1.0,0.24971615,0.23410872,0.28466743,0.3215304,0.53579074,0.3668099,0.31074032,0.26746538,0.437345,0.2488565,0.21476729,0.25455856,0.28665352,0.3179218,0.24761972,0.16239168,0.2168701,0.2962853,0.26066706,0.2797552,0.2059395,0.29103056,0.20050971,0.27208334,0.16406198,0.1339503,0.12616333,0.2592502,0.10786369,0.121206984,0.13192885,0.21129124,0.25856003,0.16139604,0.13650692,0.16622354,0.22237511,0.14392567,0.20024669,0.17262578,0.13789773,0.13923633,0.17668115,0.15654793,0.12559323,0.20330213,0.19888926,0.15881693,0.14523453,0.10091777,0.2609512,0.16200028,0.14265959,0.09028506,0.09633905,0.15069443,0.17254195,0.15647423,0.12631124,0.17509112,0.14140533,0.1382036,0.13909292,0.14381535,0.14397435,0.124205954,0.121979624,0.16050349,0.17304567,0.13814306
grey_obj3c.jpg,0.19723552,0.22029135,0.22002366,0.22998238,0.22725597,0.16451402,0.26784164,0.20995972,0.2682299,0.2267483,0.24261294,0.2656605,0.13285433,0.16865803,0.15468793,0.19769928,0.15808392,0.19494088,0.26097998,0.22646315,0.1742682,0.18137537,0.2312671,0.2027535,0.5063753,0.24971615,1.0,0.36630544,0.34113088,0.32073876,0.23301987,0.336401,0.2999255,0.3171627,0.26512155,0.33188418,0.20298053,0.31851172,0.21729998,0.33713514,0.18884179,0.19207849,0.19914463,0.22894064,0.25251806,0.28961927,0.15605588,0.18862519,0.23123391,0.21195601,0.17355415,0.14131613,0.13954642,0.16536056,0.13868059,0.14659107,0.16856137,0.19203487,0.17942259,0.1525563,0.19395578,0.21735986,0.24398088,0.21307717,0.25845698,0.20802511,0.208404,0.22226863,0.20369175,0.19911698,0.23183674,0.18463282,0.2776281,0.22439156,0.18470943,0.17256953,0.3259255,0.24473567,0.23314986,0.19199115,0.17835952,0.26122385,0.26460034,0.22061598,0.1410713,0.17476194,0.15022504,0.16047181,0.16818193,0.160962,0.15190189,0.15931113,0.16665287,0.17134787,0.17180215,0.1455147
grey_obj3d.jpg,0.1875563,0.19944881,0.14359595,0.20374756,0.14375351,0.18298928,0.25257763,0.21695784,0.3049901,0.20919533,0.20997745,0.24936609,0.114021845,0.18474108,0.18986285,0.20186797,0.14772218,0.18078503,0.20001899,0.2256075,0.16299139,0.1687514,0.16794588,0.1989425,0.37208068,0.23410872,0.36630544,0.99999976,0.32816303,0.27640364,0.31214356,0.2913582,0.3168891,0.3135303,0.23224655,0.3643887,0.21364239,0.23716997,0.19830742,0.30134594,0.17829622,0.15618671,0.20809524,0.2803455,0.218264,0.20255135,0.20096815,0.17349516,0.16510093,0.17252836,0.16250788,0.15512714,0.15786898,0.19512977,0.14297053,0.12876584,0.21347621,0.2137502,0.18260114,0.19709313,0.18131475,0.22297285,0.18264244,0.20057802,0.265614,0.21757755,0.21688075,0.21933424,0.25181222,0.21937233,0.2052179,0.23861647,0.26259083,0.13007692,0.12063076,0.113989696,0.3990849,0.19170998,0.18459038,0.09091794,0.12209534,0.17076969,0.20929435,0.14854604,0.19521381,0.17083992,0.15315765,0.17204887,0.1795617,0.20517777,0.20198287,0.18098551,0.124162644,0.17736833,0.1888403,0.23012482
grey_obj3e.jpg,0.1441528,0.19520383,0.15147342,0.14178671,0.17450733,0.12168635,0.24454802,0.17367609,0.23760585,0.13267945,0.1969028,0.21451373,0.13046567,0.18457499,0.16415787,0.1744073,0.17707172,0.20573154,0.20611842,0.21064153,0.19101411,0.1537322,0.17594153,0.2047607,0.2814148,0.28466743,0.34113088,0.32816303,0.99999976,0.41113967,0.2792492,0.45583525,0.25789872,0.22546531,0.23797596,0.21831764,0.21261597,0.18262714,0.1684433,0.18007039,0.16599542,0.19951999,0.18366435,0.17515373,0.17957145,0.17965186,0.13834041,0.15668084,0.14993443,0.1915122,0.18290307,0.14509088,0.14849053,0.15173447,0.1302875,0.1655598,0.22604142,0.18753903,0.20059226,0.17384213,0.20341398,0.24367519,0.25182715,0.17727195,0.308254,0.22665177,0.3048431,0.22738291,0.1532385,0.21427636,0.20786794,0.23071027,0.25956625,0.18682908,0.14895052,0.10626206,0.24072573,0.14627762,0.27067748,0.12886192,0.11771082,0.16710417,0.20318733,0.13882138,0.12998557,0.122797824,0.13370688,0.13074195,0.13950053,0.14688995,0.14658813,0.1350625,0.106353566,0.14793572,0.13785481,0.14155337
grey_obj3f.jpg,0.13621376,0.16794057,0.15517782,0.1556422,0.1729707,0.16723207,0.2301651,0.1819306,0.24300183,0.13288447,0.12856914,0.22391252,0.16868496,0.19721356,0.21656421,0.2113895,0.17378174,0.22523883,0.20759529,0.17310809,0.20948122,0.16179863,0.20353949,0.21229969,0.2417558,0.3215304,0.32073876,0.27640364,0.41113967,0.9999998,0.25880063,0.51621354,0.4003717,0.2961983,0.24028836,0.248495,0.1417736,0.16873966,0.19333595,0.13627885,0.10537643,0.14330995,0.13369147,0.1712872,0.19372022,0.1423433,0.13065918,0.16942398,0.14945509,0.2100249,0.1632262,0.10630272,0.11466682,0.11208868,0.103967726,0.17041232,0.14661874,0.15816516,0.16723843,0.111603245,0.24239568,0.22665064,0.3840915,0.19955084,0.326503,0.30364934,0.3073382,0.22390166,0.13903204,0.26710564,0.2758798,0.23843789,0.28167006,0.19200338,0.125979,0.120132945,0.2709407,0.17994542,0.23854354,0.13039821,0.11354607,0.21208996,0.2707253,0.21911596,0.112769976,0.14877708,0.12080328,0.15985282,0.13657953,0.15255275,0.14815322,0.14690354,0.12482599,0.15232766,0.14301503,0.11889383
grey_obj3g.jpg,0.21743876,0.17319594,0.20925768,0.20386544,0.17473829,0.23121817,0.2396826,0.18755692,0.27860934,0.29095176,0.24385762,0.21567188,0.10256098,0.15900768,0.17549998,0.16077653,0.13189024,0.18564378,0.19600002,0.21157984,0.15238222,0.15734988,0.21323015,0.18105741,0.22338367,0.53579074,0.23301987,0.31214356,0.2792492,0.25880063,1.0000002,0.31664133,0.3563092,0.2495497,0.39175835,0.23798387,0.18131095,0.23339753,0.23016444,0.25273374,0.172113,0.16135171,0.18687582,0.21004872,0.25025478,0.21255109,0.17002742,0.21535082,0.16043355,0.19648257,0.1481525,0.11612289,0.111007735,0.16009907,0.098716445,0.11253224,0.16160892,0.16927332,0.19231154,0.13940802,0.22156517,0.22707656,0.2670757,0.20562156,0.26074857,0.2612829,0.18663879,0.2308053,0.17033876,0.3018157,0.16921237,0.3068023,0.19500956,0.1290971,0.16648667,0.12714157,0.30621678,0.17789161,0.1369225,0.102575675,0.12060093,0.16415145,0.15432061,0.15407787,0.20637321,0.27522272,0.16961287,0.16788669,0.17237562,0.20461825,0.19697891,0.1530484,0.15014993,0.20715915,0.24435014,0.1700903
